488	3
489	3
490	7
491	3
492	1
493	5
494	2
495	1
496	4
497	3
499	1
500	4
501	2
502	3
504	1
505	4
506	2
507	3
508	1
509	6
510	6
511	1
512	3
513	3
514	3
515	2
516	6
517	5
518	4
519	6
520	4
521	1
522	2
523	2
524	5
525	4
526	1
527	2
528	4
529	4
530	2
531	3
532	2
534	3
535	1
536	5
537	7
538	2
539	1
540	2
542	4
543	10
544	2
545	4
546	2
547	6
548	6
549	8
550	1
551	12
552	7
554	2
555	3
556	10
557	7
558	4
559	5
560	7
561	5
562	4
563	1
564	2
565	2
566	3
567	3
568	3
569	4
570	5
571	6
572	4
573	5
574	4
575	2
576	1
578	2
579	2
580	2
581	1
582	2
583	6
584	1
585	1
586	4
587	3
588	6
589	4
590	2
591	7
592	1
593	2
594	8
595	4
596	7
597	3
598	6
599	4
600	6
601	10
602	5
603	3
604	2
605	5
606	7
607	6
608	3
609	6
610	5
611	5
612	3
613	4
614	5
615	2
616	1
617	2
618	5
619	7
620	5
621	3
622	3
623	1
624	4
625	5
626	6
627	4
628	4
629	4
630	1
631	9
632	3
633	3
634	9
635	2
636	3
637	6
638	1
639	6
640	5
642	10
643	5
644	9
645	5
646	4
647	5
648	4
649	9
650	3
651	5
652	12
653	7
654	3
655	6
656	6
657	7
658	7
659	6
660	5
661	3
662	4
663	4
664	7
665	2
666	10
667	9
668	2
669	6
670	6
671	5
672	6
673	10
674	5
675	3
676	6
677	3
678	7
679	7
680	7
681	5
682	6
683	8
684	7
685	3
686	9
687	4
688	8
689	6
690	1
691	7
692	7
693	7
694	7
695	5
696	4
697	7
698	5
699	6
700	7
701	3
702	2
703	6
704	3
705	3
706	9
707	7
708	6
709	12
710	7
711	5
712	6
713	11
714	5
715	8
716	7
717	5
718	7
719	8
720	14
721	9
722	8
723	6
724	6
725	9
726	8
727	10
728	9
729	11
730	8
731	5
732	12
733	4
734	6
735	10
736	7
737	8
738	6
739	12
740	9
741	19
742	5
743	8
744	13
745	9
746	7
747	6
748	8
749	14
750	13
751	12
752	7
753	9
754	8
755	23
756	15
757	13
758	13
759	11
760	13
761	15
762	12
763	15
764	11
765	12
766	9
767	7
768	14
769	13
770	15
771	11
772	11
773	8
774	18
775	15
776	12
777	7
778	18
779	21
780	18
781	11
782	14
783	12
784	9
785	13
786	14
787	8
788	17
789	10
790	22
791	15
792	16
793	15
794	13
795	15
796	15
797	16
798	28
799	16
800	15
801	22
802	19
803	23
804	11
805	22
806	14
807	25
808	24
809	15
810	21
811	17
812	21
813	11
814	19
815	16
816	22
817	20
818	16
819	25
820	23
821	27
822	22
823	17
824	26
825	18
826	16
827	20
828	21
829	17
830	15
831	15
832	19
833	23
834	16
835	23
836	25
837	20
838	18
839	27
840	25
841	18
842	23
843	37
844	33
845	26
846	29
847	19
848	28
849	20
850	32
851	34
852	32
853	28
854	33
855	25
856	32
857	32
858	25
859	24
860	28
861	36
862	36
863	28
864	39
865	28
866	27
867	33
868	29
869	26
870	22
871	38
872	28
873	39
874	30
875	39
876	26
877	40
878	30
879	43
880	36
881	27
882	45
883	21
884	32
885	36
886	34
887	25
888	44
889	37
890	42
891	32
892	37
893	32
894	39
895	25
896	34
897	34
898	32
899	40
900	31
901	39
902	43
903	29
904	51
905	44
906	31
907	45
908	39
909	37
910	38
911	47
912	40
913	45
914	34
915	47
916	48
917	41
918	49
919	36
920	36
921	35
922	47
923	29
924	35
925	36
926	48
927	34
928	41
929	44
930	45
931	35
932	40
933	42
934	57
935	29
936	35
937	35
938	43
939	39
940	38
941	57
942	42
943	42
944	35
945	37
946	39
947	49
948	37
949	34
950	48
951	34
952	42
953	33
954	30
955	42
956	38
957	32
958	39
959	47
960	45
961	40
962	26
963	37
964	38
965	42
966	40
967	36
968	35
969	27
970	26
971	30
972	28
973	23
974	34
975	29
976	37
977	31
978	20
979	36
980	29
981	29
982	20
983	32
984	17
985	19
986	20
987	16
988	28
989	30
990	15
991	19
992	23
993	19
994	21
995	23
996	22
997	17
998	23
999	24
1000	17
1001	29
1002	17
1003	21
1004	21
1005	15
1006	16
1007	23
1008	16
1009	15
1010	14
1011	18
1012	22
1013	17
1014	21
1015	15
1016	23
1017	13
1018	20
1019	22
1020	14
1021	18
1022	13
1023	13
1024	11
1025	17
1026	15
1027	8
1028	11
1029	9
1030	17
1031	8
1032	10
1033	4
1034	10
1035	21
1036	14
1037	8
1038	10
1039	7
1040	4
1041	3
1042	12
1043	8
1044	9
1045	2
1046	12
1047	7
1048	5
1049	6
1050	7
1051	5
1052	8
1053	13
1054	5
1055	12
1056	4
1057	5
1058	9
1059	2
1060	8
1061	3
1062	3
1063	8
1064	5
1065	4
1066	5
1067	9
1068	1
1069	3
1070	4
1071	7
1072	2
1073	6
1074	3
1075	4
1076	3
1077	4
1078	4
1079	3
1080	3
1081	3
1082	1
1083	2
1084	2
1085	2
1087	2
1089	5
1090	3
1092	1
1093	7
1094	3
1095	4
1096	1
1097	1
1098	1
1099	1
1100	2
1101	1
1102	1
1104	2
1105	2
1108	2
1109	2
1110	1
1111	1
1113	1
1114	1
1115	3
1116	1
1117	1
1119	2
1120	5
1122	1
1123	1
1124	3
1126	1
1127	1
1129	1
1130	3
1131	1
1132	1
1133	1
1134	1
1137	1
1139	2
1140	2
1141	1
1143	1
1144	4
1145	1
1146	1
1148	1
1149	4
1150	1
1151	1
1152	1
1153	2
1156	2
1157	1
1159	2
1161	2
1162	1
1165	1
1167	1
1168	1
1169	1
1170	1
1171	2
1172	1
1174	2
1178	2
1180	2
1182	2
1183	1
1185	2
1189	4
1191	1
1193	2
1194	1
1195	3
1199	2
1201	1
1202	1
1203	4
1205	2
1206	2
1208	1
1209	1
1210	1
1211	3
1213	2
1214	1
1219	1
1220	1
1221	1
1222	1
1223	1
1224	2
1226	2
1232	2
1233	1
1234	1
1235	1
1236	2
1237	1
1238	1
1239	1
1240	6
1241	2
1242	2
1245	1
1248	2
1249	3
1251	3
1252	1
1254	1
1256	1
1257	2
1261	3
1266	2
1270	2
1272	1
1274	5
1275	1
1277	7
1278	4
1280	3
1284	3
1285	3
1286	1
1287	2
1288	2
1289	1
1290	1
1291	1
1292	2
1294	1
1296	1
1297	2
1298	1
1299	2
1300	1
1301	2
1302	2
1304	3
1307	1
1308	1
1309	1
1310	3
1311	1
1312	1
1313	5
1314	2
1315	3
1316	2
1317	1
1318	5
1319	2
1320	2
1321	1
1322	1
1323	2
1324	1
1325	1
1326	2
1327	3
1329	1
1330	3
1331	1
1332	2
1333	2
1334	3
1336	2
1337	4
1339	3
1341	1
1342	2
1343	2
1344	1
1345	1
1347	2
1348	3
1352	2
1353	1
1354	1
1355	3
1356	3
1357	4
1358	2
1360	3
1361	3
1362	1
1363	1
1364	4
1365	3
1366	3
1367	2
1368	1
1369	1
1371	1
1372	2
1373	2
1374	2
1375	3
1377	1
1378	3
1379	5
1380	3
1381	1
1382	2
1384	1
1385	2
1386	1
1388	1
1389	1
1390	5
1391	1
1392	1
1393	2
1394	4
1395	1
1396	1
1397	1
1398	1
1400	3
1401	2
1404	1
1405	4
1406	1
1407	2
1408	1
1409	3
1410	1
1412	5
1415	5
1416	2
1417	3
1418	1
1420	1
1421	1
1423	5
1424	2
1425	2
1426	2
1427	3
1428	2
1430	3
1431	3
1433	5
1434	3
1435	8
1436	1
1437	2
1438	4
1439	2
1440	2
1441	4
1442	3
1443	1
1444	1
1446	4
1447	2
1448	3
1449	1
1450	3
1451	4
1453	3
1454	3
1455	6
1456	6
1457	10
1458	7
1459	1
1461	2
1462	4
1463	1
1464	7
1465	3
1466	2
1467	3
1468	6
1469	2
1470	4
1471	3
1472	3
1473	5
1474	7
1475	3
1476	2
1477	4
1478	1
1479	4
1480	6
1481	3
1482	3
1483	3
1484	2
1485	2
1486	1
1487	7
1488	5
1489	3
1490	6
1491	7
1492	2
1493	4
1494	3
1495	1
1496	7
1497	3
1498	5
1499	1
1500	5
1501	1
1502	2
1503	3
1504	3
1505	6
1506	6
1507	4
1508	4
1509	4
1510	3
1511	3
1512	3
1513	7
1514	2
1515	5
1516	3
1517	7
1518	12
1519	3
1520	8
1521	4
1522	5
1523	8
1524	2
1525	5
1526	6
1527	4
1528	9
1529	2
1530	1
1531	4
1533	7
1534	10
1535	6
1536	4
1537	4
1538	3
1539	8
1540	4
1541	2
1542	3
1543	6
1544	5
1545	6
1546	3
1547	6
1548	2
1549	3
1550	5
1551	7
1552	2
1553	8
1554	9
1555	12
1556	4
1557	4
1558	5
1559	9
1560	9
1561	4
1562	4
1563	10
1564	5
1565	5
1566	5
1567	9
1568	3
1569	4
1570	7
1571	10
1572	3
1573	5
1574	9
1575	7
1576	7
1577	7
1578	10
1579	4
1580	6
1581	6
1582	14
1583	13
1584	7
1585	9
1586	10
1587	6
1588	5
1589	8
1590	8
1591	11
1592	9
1593	6
1594	9
1595	4
1596	8
1597	3
1598	5
1599	6
1600	6
1601	2
1602	8
1603	10
1604	8
1605	14
1606	6
1607	5
1608	8
1609	9
1610	7
1611	12
1612	9
1613	4
1614	5
1615	7
1616	12
1617	9
1618	9
1619	8
1620	10
1621	7
1622	7
1623	10
1624	7
1625	4
1626	4
1627	6
1628	11
1629	9
1630	5
1631	12
1632	7
1633	5
1634	9
1635	6
1636	10
1637	7
1638	10
1639	10
1640	9
1641	10
1642	11
1643	7
1644	3
1645	10
1646	6
1647	5
1648	10
1649	11
1650	13
1651	5
1652	16
1653	12
1654	10
1655	4
1656	8
1657	5
1658	8
1659	10
1660	9
1661	8
1662	10
1663	14
1664	12
1665	7
1666	10
1667	8
1668	10
1669	5
1670	12
1671	6
1672	9
1673	9
1674	7
1675	9
1676	12
1677	6
1678	10
1679	5
1680	6
1681	8
1682	7
1683	10
1684	13
1685	8
1686	7
1687	10
1688	3
1689	5
1690	10
1691	7
1692	16
1693	5
1694	16
1695	10
1696	2
1697	16
1698	15
1699	5
1700	1
1701	11
1702	11
1703	9
1704	11
1705	16
1706	9
1707	6
1708	12
1709	11
1710	7
1711	7
1712	10
1713	6
1714	5
1715	9
1716	6
1717	10
1718	7
1719	11
1720	6
1721	9
1722	7
1723	13
1724	6
1725	7
1726	8
1727	5
1728	11
1729	12
1730	4
1731	5
1732	11
1733	9
1734	6
1735	7
1736	11
1737	4
1738	11
1739	16
1740	9
1741	5
1742	7
1743	6
1744	7
1745	10
1746	8
1747	5
1748	13
1749	9
1750	13
1751	12
1752	7
1753	6
1754	14
1755	12
1756	9
1757	7
1758	12
1759	7
1760	5
1761	9
1762	10
1763	7
1764	7
1765	4
1766	9
1767	6
1768	6
1769	10
1770	15
1771	9
1772	6
1773	11
1774	4
1775	11
1776	5
1777	8
1778	5
1779	13
1780	13
1781	11
1782	8
1783	6
1784	8
1785	7
1786	5
1787	5
1788	7
1789	6
1790	8
1791	4
1792	6
1793	6
1794	7
1795	9
1796	8
1797	12
1798	11
1799	9
1800	9
1801	9
1802	10
1803	7
1804	14
1805	11
1806	8
1807	12
1808	9
1809	8
1810	8
1811	7
1812	5
1813	7
1814	9
1815	2
1816	12
1817	7
1818	6
1819	7
1820	10
1821	8
1822	9
1823	14
1824	12
1825	8
1826	10
1827	13
1828	15
1829	4
1830	8
1831	6
1832	11
1833	11
1834	7
1835	8
1836	5
1837	6
1838	8
1839	10
1840	9
1841	14
1842	8
1843	9
1844	11
1845	3
1846	6
1847	6
1848	9
1849	2
1850	6
1851	16
1852	9
1853	4
1854	8
1855	5
1856	2
1857	5
1858	22
1859	8
1860	7
1861	6
1862	6
1863	10
1864	11
1865	9
1866	13
1867	8
1868	13
1869	11
1870	8
1871	7
1872	9
1873	5
1874	9
1875	11
1876	2
1877	7
1878	5
1879	5
1880	14
1881	6
1882	10
1883	8
1884	6
1885	7
1886	14
1887	7
1888	3
1889	7
1890	10
1891	7
1892	9
1893	4
1894	13
1895	5
1896	4
1897	12
1898	6
1899	6
1900	8
1901	9
1902	7
1903	11
1904	9
1905	8
1906	8
1907	8
1908	6
1909	6
1910	5
1911	5
1912	4
1913	7
1914	8
1915	6
1916	7
1917	10
1918	11
1919	10
1920	11
1921	13
1922	7
1923	5
1924	8
1925	15
1926	5
1927	11
1928	2
1929	13
1930	7
1931	9
1932	8
1933	4
1934	6
1935	2
1936	13
1937	8
1938	6
1939	6
1940	10
1941	4
1942	8
1943	5
1944	4
1945	11
1946	12
1947	14
1948	7
1949	14
1950	8
1951	7
1952	10
1953	7
1954	6
1955	9
1956	6
1957	5
1958	10
1959	10
1960	8
1961	11
1962	8
1963	9
1964	11
1965	5
1966	11
1967	8
1968	8
1969	5
1970	9
1971	8
1972	6
1973	6
1974	9
1975	12
1976	5
1977	12
1978	8
1979	9
1980	14
1981	6
1982	7
1983	12
1984	7
1985	8
1986	9
1987	7
1988	4
1989	9
1990	3
1991	10
1992	7
1993	9
1994	6
1995	7
1996	9
1997	7
1998	3
1999	8
2000	11
2001	8
2002	12
2003	9
2004	5
2005	11
2006	7
2007	6
2008	7
2009	6
2010	4
2011	6
2012	8
2013	5
2014	6
2015	3
2016	7
2017	7
2018	6
2019	3
2020	18
2021	10
2022	5
2023	9
2024	5
2025	9
2026	8
2027	6
2028	10
2029	6
2030	5
2031	16
2032	12
2033	11
2034	8
2035	9
2036	6
2037	8
2038	14
2039	12
2040	5
2041	6
2042	7
2043	7
2044	10
2045	5
2046	10
2047	10
2048	10
2049	5
2050	10
2051	9
2052	9
2053	3
2054	6
2055	7
2056	7
2057	12
2058	13
2059	13
2060	8
2061	21
2062	6
2063	9
2064	9
2065	6
2066	10
2067	6
2068	6
2069	11
2070	14
2071	7
2072	13
2073	8
2074	16
2075	5
2076	8
2077	7
2078	9
2079	7
2080	12
2081	9
2082	11
2083	3
2084	9
2085	5
2086	9
2087	8
2088	6
2089	8
2090	6
2091	8
2092	13
2093	9
2094	11
2095	4
2096	10
2097	10
2098	7
2099	10
2100	11
2101	11
2102	13
2103	9
2104	6
2105	7
2106	7
2107	14
2108	6
2109	8
2110	11
2111	8
2112	8
2113	5
2114	7
2115	9
2116	7
2117	9
2118	10
2119	5
2120	6
2121	8
2122	12
2123	4
2124	6
2125	11
2126	10
2127	7
2128	9
2129	8
2130	3
2131	5
2132	3
2133	12
2134	7
2135	9
2136	10
2137	9
2138	6
2139	10
2140	8
2141	7
2142	6
2143	5
2144	13
2145	5
2146	5
2147	7
2148	10
2149	6
2150	13
2151	6
2152	7
2153	11
2154	7
2155	14
2156	11
2157	5
2158	11
2159	7
2160	5
2161	16
2162	12
2163	15
2164	8
2165	5
2166	8
2167	6
2168	9
2169	11
2170	10
2171	10
2172	5
2173	8
2174	10
2175	9
2176	9
2177	5
2178	7
2179	10
2180	4
2181	2
2182	4
2183	6
2184	11
2185	10
2186	7
2187	10
2188	9
2189	11
2190	5
2191	3
2192	8
2193	8
2194	4
2195	3
2196	8
2197	7
2198	9
2199	8
2200	13
2201	9
2202	12
2203	5
2204	8
2205	9
2206	9
2207	10
2208	9
2209	10
2210	8
2211	9
2212	11
2213	5
2214	6
2215	13
2216	4
2217	9
2218	6
2219	15
2220	7
2221	8
2222	9
2223	9
2224	11
2225	10
2226	7
2227	9
2228	4
2229	8
2230	5
2231	4
2232	6
2233	8
2234	3
2235	8
2236	6
2237	10
2238	6
2239	6
2240	12
2241	10
2242	7
2243	3
2244	15
2245	6
2246	5
2247	11
2248	22
2249	12
2250	12
2251	10
2252	6
2253	14
2254	6
2255	5
2256	8
2257	8
2258	8
2259	7
2260	7
2261	6
2262	9
2263	9
2264	12
2265	16
2266	9
2267	11
2268	10
2269	11
2270	8
2271	6
2272	7
2273	16
2274	5
2275	11
2276	12
2277	12
2278	8
2279	12
2280	8
2281	18
2282	4
2283	2
2284	9
2285	11
2286	9
2287	16
2288	8
2289	5
2290	6
2291	5
2292	8
2293	6
2294	9
2295	9
2296	6
2297	12
2298	9
2299	13
2300	8
2301	12
2302	6
2303	5
2304	7
2305	5
2306	13
2307	13
2308	8
2309	9
2310	8
2311	11
2313	8
2314	7
2315	10
2316	14
2317	11
2318	7
2319	13
2320	10
2321	7
2322	9
2323	6
2324	7
2325	5
2326	5
2327	11
2328	7
2329	10
2330	5
2331	8
2332	7
2333	13
2334	8
2335	8
2336	7
2337	8
2338	5
2339	6
2340	10
2341	19
2342	8
2343	5
2344	13
2345	8
2346	8
2347	10
2348	6
2349	14
2350	8
2351	13
2352	5
2353	11
2354	8
2355	6
2356	6
2357	7
2358	5
2359	9
2360	9
2361	9
2362	8
2363	6
2364	15
2365	14
2366	9
2367	11
2368	14
2369	12
2370	10
2371	10
2372	15
2373	11
2374	10
2375	10
2376	3
2377	15
2378	6
2379	8
2380	13
2381	10
2382	7
2383	8
2384	5
2385	7
2386	7
2387	11
2388	13
2389	11
2390	13
2391	10
2392	7
2393	10
2394	8
2395	14
2396	7
2397	11
2398	16
2399	5
2400	5
2401	13
2402	3
2403	11
2404	8
2405	12
2406	8
2407	6
2408	8
2409	10
2410	10
2411	11
2412	3
2413	7
2414	9
2415	9
2416	7
2417	10
2418	10
2419	10
2420	8
2421	12
2422	9
2423	10
2424	10
2425	11
2426	11
2427	9
2428	8
2429	8
2430	11
2431	11
2432	12
2433	10
2434	12
2435	6
2436	8
2437	13
2438	16
2439	10
2440	8
2441	9
2442	7
2443	13
2444	10
2445	7
2446	10
2447	6
2448	4
2449	14
2450	8
2451	8
2452	10
2453	18
2454	11
2455	6
2456	12
2457	4
2458	6
2459	6
2460	16
2461	8
2462	14
2463	18
2464	12
2465	16
2466	9
2467	16
2468	11
2469	7
2470	24
2471	12
2472	8
2473	13
2474	12
2475	14
2476	4
2477	10
2478	16
2479	11
2480	8
2481	7
2482	8
2483	8
2484	10
2485	7
2486	12
2487	7
2488	11
2489	13
2490	12
2491	12
2492	11
2493	13
2494	5
2495	8
2496	11
2497	12
2498	9
2499	17
2500	8
2501	15
2502	9
2503	12
2504	17
2505	6
2506	5
2507	12
2508	14
2509	8
2510	11
2511	9
2512	11
2513	14
2514	7
2515	25
2516	15
2517	7
2518	12
2519	12
2520	9
2521	13
2522	17
2523	10
2524	12
2525	11
2526	14
2527	15
2528	8
2529	15
2530	13
2531	7
2532	12
2533	12
2534	18
2535	17
2536	8
2537	9
2538	9
2539	9
2540	12
2541	10
2542	10
2543	8
2544	10
2545	11
2546	11
2547	8
2548	11
2549	8
2550	10
2551	16
2552	19
2553	8
2554	18
2555	8
2556	12
2557	12
2558	6
2559	18
2560	14
2561	19
2562	8
2563	9
2564	13
2565	14
2566	12
2567	14
2568	8
2569	17
2570	7
2571	9
2572	14
2573	9
2574	18
2575	6
2576	15
2577	15
2578	16
2579	6
2580	4
2581	12
2582	12
2583	16
2584	12
2585	14
2586	17
2587	12
2588	8
2589	10
2590	17
2591	18
2592	11
2593	10
2594	7
2595	18
2596	6
2597	8
2598	17
2599	11
2600	5
2601	11
2602	9
2603	8
2604	10
2605	11
2606	16
2607	13
2608	8
2609	7
2610	10
2611	11
2612	9
2613	13
2614	6
2615	10
2616	7
2617	7
2618	12
2619	9
2620	16
2621	15
2622	11
2623	13
2624	10
2625	11
2626	9
2627	10
2628	17
2629	13
2630	19
2631	12
2632	14
2633	7
2634	18
2635	10
2636	13
2637	11
2638	16
2639	13
2640	11
2641	10
2642	10
2643	15
2644	10
2645	9
2646	13
2647	15
2648	10
2649	8
2650	11
2651	11
2652	14
2653	14
2654	15
2655	6
2656	14
2657	15
2658	14
2659	13
2660	14
2661	13
2662	13
2663	11
2664	14
2665	9
2666	11
2667	19
2668	20
2669	11
2670	11
2671	11
2672	13
2673	10
2674	11
2675	8
2676	17
2677	11
2678	16
2679	20
2680	10
2681	14
2682	13
2683	11
2684	12
2685	12
2686	7
2687	8
2688	9
2689	7
2690	10
2691	12
2692	12
2693	10
2694	17
2695	21
2696	16
2697	12
2698	16
2699	10
2700	17
2701	16
2702	12
2703	6
2704	11
2705	15
2706	15
2707	25
2708	15
2709	16
2710	18
2711	16
2712	10
2713	5
2714	14
2715	13
2716	6
2717	12
2718	8
2719	15
2720	25
2721	13
2722	17
2723	14
2724	14
2725	20
2726	13
2727	17
2728	12
2729	11
2730	16
2731	18
2732	12
2733	11
2734	15
2735	12
2736	12
2737	9
2738	6
2739	13
2740	16
2741	22
2742	18
2743	24
2744	18
2745	13
2746	13
2747	15
2748	9
2749	16
2750	11
2751	7
2752	9
2753	13
2754	12
2755	12
2756	18
2757	11
2758	12
2759	15
2760	9
2761	15
2762	8
2763	8
2764	9
2765	15
2766	7
2767	9
2768	19
2769	16
2770	12
2771	14
2772	10
2773	18
2774	28
2775	9
2776	10
2777	10
2778	5
2779	11
2780	9
2781	12
2782	7
2783	12
2784	8
2785	10
2786	9
2787	13
2788	8
2789	11
2790	10
2791	9
2792	14
2793	10
2794	15
2795	10
2796	9
2797	15
2798	9
2799	17
2800	11
2801	19
2802	15
2803	7
2804	10
2805	9
2806	6
2807	9
2808	4
2809	14
2810	9
2811	13
2812	12
2813	8
2814	12
2815	14
2816	14
2817	9
2818	5
2819	11
2820	9
2821	17
2822	11
2823	10
2824	5
2825	4
2826	8
2827	15
2828	14
2829	12
2830	10
2831	19
2832	20
2833	17
2834	16
2835	6
2836	7
2837	12
2838	11
2839	5
2840	13
2841	19
2842	10
2843	12
2844	6
2845	15
2846	16
2847	6
2848	13
2849	9
2850	8
2851	8
2852	12
2853	7
2854	8
2855	10
2856	9
2857	8
2858	7
2859	9
2860	14
2861	9
2862	7
2863	4
2864	8
2865	15
2866	6
2867	5
2868	14
2869	7
2870	10
2871	13
2872	6
2873	10
2874	12
2875	9
2876	11
2877	15
2878	16
2879	16
2880	14
2881	13
2882	1
2883	9
2884	7
2885	13
2886	8
2887	4
2888	6
2889	5
2890	11
2891	6
2892	8
2893	6
2894	5
2895	8
2896	5
2897	4
2898	7
2899	5
2900	11
2901	6
2902	7
2903	1
2904	7
2905	10
2906	13
2907	3
2908	10
2909	5
2910	9
2911	3
2912	6
2913	1
2914	6
2915	8
2916	11
2917	8
2918	10
2919	11
2920	6
2921	9
2922	13
2923	6
2924	11
2925	12
2926	5
2927	8
2928	1
2929	12
2930	11
2931	4
2932	9
2933	9
2934	13
2935	9
2936	10
2937	8
2938	8
2939	5
2940	7
2941	3
2942	6
2943	7
2944	4
2945	8
2946	9
2947	8
2948	12
2949	19
2950	9
2951	6
2952	11
2953	7
2954	6
2955	5
2956	5
2957	3
2958	8
2959	4
2960	9
2961	8
2962	5
2963	5
2964	7
2965	5
2966	6
2967	5
2968	6
2969	11
2970	9
2971	7
2972	2
2973	7
2974	7
2975	4
2976	3
2977	7
2978	6
2979	4
2980	13
2981	3
2982	2
2983	1
2984	4
2985	7
2986	4
2987	6
2988	3
2989	7
2990	4
2991	5
2992	7
2993	3
2994	6
2995	4
2996	4
2997	5
2998	4
2999	4
3000	3
3001	3
3002	1
3003	3
3004	1
3005	3
3006	4
3007	8
3008	6
3009	6
3010	5
3011	8
3012	4
3013	11
3014	6
3015	3
3016	4
3017	4
3018	4
3019	2
3020	13
3021	11
3022	3
3023	5
3024	5
3025	4
3026	6
3027	5
3029	2
3030	9
3031	3
3032	3
3033	2
3034	5
3035	1
3036	4
3037	6
3038	1
3039	5
3040	6
3041	3
3042	6
3043	1
3044	1
3045	3
3046	5
3047	6
3048	4
3049	2
3050	4
3051	2
3052	1
3053	1
3054	2
3055	3
3056	1
3057	4
3058	2
3059	6
3060	1
3061	2
3062	4
3063	4
3064	1
3065	1
3066	6
3067	5
3068	1
3069	3
3070	2
3071	4
3072	3
3073	1
3074	2
3075	2
3076	2
3077	2
3078	8
3079	4
3080	3
3081	2
3082	3
3083	2
3084	3
3085	1
3086	1
3088	2
3089	1
3090	3
3091	2
3093	6
3094	1
3095	2
